5MZJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6C:47,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:F1:61,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:F1:60,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:71:2D,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:71:2C,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
617CRJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:75:26,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:75:27,21.81.3,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:34:60,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:97:4B:10,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:97:4B:11,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
627CRJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:94:59:50,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:94:59:51,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:34:54,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6E:1C,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6E:1D,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
68WJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:76:89,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:76:88,21.81.3,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:F5:91,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:F5:90,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:9E:FC,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
6BWJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:78:6B,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:78:6A,21.81.3,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6E:D5,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:F5:C1,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:F5:C0,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
6CWJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:E7:31,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:E7:30,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6E:19,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:7C:0D,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:7C:0C,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
6MZJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:74:96,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:74:97,21.81.3,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6C:15,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:E6:50,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:E6:51,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
70615K3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:E9:68,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:E9:69,21.81.3,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:99:32:E0,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:99:32:E1,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:12:32:55,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,HG58,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,HG58,Disk 0 on Integrated AHCI controller 1,DL6R,Disk 1 on Integrated AHCI controller 1,DL6R,Chassis CM Embedded,3.23,,
717CRJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:34:56,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:97:43:00,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:97:43:01,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6E:C8,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6E:C9,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
727CRJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:94:59:21,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:94:59:20,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:32:CE,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6B:CD,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6B:CC,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
7BWJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:72:4C,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:72:4D,21.81.3,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6D:CD,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:ED:90,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:ED:91,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
7CWJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:7E:6C,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:7E:6D,21.81.3,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:FD:C0,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:FD:C1,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:9E:4D,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
7MZJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:71:4B,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:71:4A,21.81.3,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:F7:C1,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:F7:C0,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6B:F5,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
80615K3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:E4:A8,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:E4:A9,21.81.3,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:99:34:B0,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:99:34:B1,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:12:32:8D,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,HG58,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,HG58,Disk 0 on Integrated AHCI controller 1,DL6R,Disk 1 on Integrated AHCI controller 1,DL6R,Chassis CM Embedded,3.23,,
817CRJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:97:4C:30,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:97:4C:31,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:32:CF,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:75:3E,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:75:3F,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
81MYNK3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Gigabit I350-t LOM - CC:48:3A:12:31:45,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:99:3D:41,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:99:3D:40,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:E1:83,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:E1:82,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,J404,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,J404,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,J404,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
827CRJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:94:59:11,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:94:59:10,20.5.13,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:34:0C,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6F:7B,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6F:7A,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DZ00,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
8BWJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:6C:64,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6E:AA,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:6E:AB,21.81.3,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:ED:F0,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:ED:F1,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
8CWJQJ3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Gigabit I350-t LOM - CC:48:3A:10:9F:19,20.5.13,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:96:EE:D1,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:96:EE:D0,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:7D:0D,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:48:7D:0C,21.81.3,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 2 in Backplane 1 of RAID Controller in Mezzanine 1,DL69,Disk 0 on Integrated AHCI controller 1,J004,Disk 1 on Integrated AHCI controller 1,J004,Chassis CM Embedded,3.23
90615K3,Chassis PSU.Slot.1,0.3d.67,Chassis PSU.Slot.2,0.3d.67,Integrated Dell Remote Access Controller,5.10.00.00,Intel(R) Gigabit I350-t LOM - CC:48:3A:11:CA:55,20.5.13,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:F0:5D,21.81.3,Broadcom Gigabit Ethernet BCM5720 - E4:3D:1A:5B:F0:5C,21.81.3,Intel(R) Ethernet Converged Network Adapter X710 - 3C:FD:FE:99:29:D1,20.5.13,Intel(R) Ethernet Server Adapter X710-DA2 for OCP - 3C:FD:FE:99:29:D0,20.5.13,PERC H730P Mini,25.5.9.0001,BOSS-S1,2.6.13.3024,BIOS,2.12.2,Lifecycle Controller,5.10.00.00,System CPLD,1.1.0,"Dell 64 Bit uEFI Diagnostics, version 4301, 4301A61, 4301.62",4301A61,"Dell OS Driver Pack, 21.07.06, A00",21.07.06,"OS COLLECTOR, v6.0, A00",6,"Dell EMC iDRAC Service Module Embedded Package v4.1.0.0, A00",4.1.0.0,Backplane 1,4.36,Disk 0 in Backplane 1 of RAID Controller in Mezzanine 1,HG58,Disk 1 in Backplane 1 of RAID Controller in Mezzanine 1,HG58,Disk 0 on Integrated AHCI controller 1,DL6R,Disk 1 on Integrated AHCI controller 1,DL6R,Chassis CM Embedded,3.23,,
